,id,x,y,z,i,j,k,degree,to_remove
4941,126.0,560.0,404.145188432738,163.2993161855452,112.0,80.8290376865476,5.443310539518174,3.0,False
4968,127.0,500.0,438.7862045841155,163.2993161855452,100.0,87.75724091682311,5.443310539518174,2.0,False
4969,128.0,540.0,438.7862045841155,163.2993161855452,108.0,87.75724091682311,5.443310539518174,2.0,False
4993,129.0,400.0,473.4272207354931,163.2993161855452,80.0,94.68544414709862,5.443310539518174,2.0,False
4995,130.0,480.0,473.4272207354931,163.2993161855452,96.0,94.68544414709862,5.443310539518174,4.0,False
4996,131.0,520.0,473.4272207354931,163.2993161855452,104.0,94.68544414709862,5.443310539518174,11.0,False
4997,132.0,560.0,473.4272207354931,163.2993161855452,112.0,94.68544414709862,5.443310539518174,4.0,False
4999,133.0,640.0,473.4272207354931,163.2993161855452,128.0,94.68544414709862,5.443310539518174,6.0,False
5000,134.0,680.0,473.4272207354931,163.2993161855452,136.0,94.68544414709862,5.443310539518174,8.0,False
5024,135.0,500.0,508.06823688687064,163.2993161855452,100.0,101.61364737737412,5.443310539518174,11.0,False
5025,136.0,540.0,508.06823688687064,163.2993161855452,108.0,101.61364737737412,5.443310539518174,12.0,False
5026,137.0,580.0,508.06823688687064,163.2993161855452,116.0,101.61364737737412,5.443310539518174,3.0,False
5028,138.0,660.0,508.06823688687064,163.2993161855452,132.0,101.61364737737412,5.443310539518174,8.0,False
5029,139.0,700.0,508.06823688687064,163.2993161855452,140.0,101.61364737737412,5.443310539518174,2.0,False
5051,140.0,480.0,542.7092530382482,163.2993161855452,96.0,108.54185060764965,5.443310539518174,6.0,False
5052,141.0,520.0,542.7092530382482,163.2993161855452,104.0,108.54185060764965,5.443310539518174,11.0,False
5053,142.0,560.0,542.7092530382482,163.2993161855452,112.0,108.54185060764965,5.443310539518174,4.0,False
5079,143.0,460.0,577.3502691896257,163.2993161855452,92.0,115.47005383792514,5.443310539518174,4.0,False
5080,144.0,500.0,577.3502691896257,163.2993161855452,100.0,115.47005383792514,5.443310539518174,12.0,False
5081,145.0,540.0,577.3502691896257,163.2993161855452,108.0,115.47005383792514,5.443310539518174,3.0,False
5103,146.0,320.0,611.9912853410033,163.2993161855452,64.0,122.39825706820065,5.443310539518174,2.0,False
5104,147.0,360.0,611.9912853410033,163.2993161855452,72.0,122.39825706820065,5.443310539518174,7.0,False
5107,148.0,480.0,611.9912853410033,163.2993161855452,96.0,122.39825706820065,5.443310539518174,8.0,False
5108,149.0,520.0,611.9912853410033,163.2993161855452,104.0,122.39825706820065,5.443310539518174,6.0,False
5128,150.0,180.0,646.6323014923809,163.2993161855452,36.0,129.32646029847618,5.443310539518174,2.0,False
5132,151.0,340.0,646.6323014923809,163.2993161855452,68.0,129.32646029847618,5.443310539518174,5.0,False
5133,152.0,380.0,646.6323014923809,163.2993161855452,76.0,129.32646029847618,5.443310539518174,3.0,False
5136,153.0,500.0,646.6323014923809,163.2993161855452,100.0,129.32646029847618,5.443310539518174,5.0,False
5159,154.0,320.0,681.2733176437583,163.2993161855452,64.0,136.25466352875168,5.443310539518174,5.0,False
5160,155.0,360.0,681.2733176437583,163.2993161855452,72.0,136.25466352875168,5.443310539518174,4.0,False
5187,156.0,300.0,715.9143337951359,163.2993161855452,60.0,143.18286675902718,5.443310539518174,6.0,False
5188,157.0,340.0,715.9143337951359,163.2993161855452,68.0,143.18286675902718,5.443310539518174,12.0,False
5189,158.0,380.0,715.9143337951359,163.2993161855452,76.0,143.18286675902718,5.443310539518174,2.0,False
5193,159.0,540.0,715.9143337951359,163.2993161855452,108.0,143.18286675902718,5.443310539518174,4.0,False
5194,160.0,580.0,715.9143337951359,163.2993161855452,116.0,143.18286675902718,5.443310539518174,7.0,False
5215,161.0,320.0,750.5553499465134,163.2993161855452,64.0,150.11106998930268,5.443310539518174,9.0,False
5216,162.0,360.0,750.5553499465134,163.2993161855452,72.0,150.11106998930268,5.443310539518174,2.0,False
5220,163.0,520.0,750.5553499465134,163.2993161855452,104.0,150.11106998930268,5.443310539518174,6.0,False
5221,164.0,560.0,750.5553499465134,163.2993161855452,112.0,150.11106998930268,5.443310539518174,12.0,False
5222,165.0,600.0,750.5553499465134,163.2993161855452,120.0,150.11106998930268,5.443310539518174,5.0,False
5243,166.0,300.0,785.196366097891,163.2993161855452,60.0,157.0392732195782,5.443310539518174,2.0,False
5244,167.0,340.0,785.196366097891,163.2993161855452,68.0,157.0392732195782,5.443310539518174,2.0,False
5248,168.0,500.0,785.196366097891,163.2993161855452,100.0,157.0392732195782,5.443310539518174,2.0,False
5249,169.0,540.0,785.196366097891,163.2993161855452,108.0,157.0392732195782,5.443310539518174,6.0,False
5250,170.0,580.0,785.196366097891,163.2993161855452,116.0,157.0392732195782,5.443310539518174,11.0,False
5251,171.0,620.0,785.196366097891,163.2993161855452,124.0,157.0392732195782,5.443310539518174,7.0,False
5252,172.0,660.0,785.196366097891,163.2993161855452,132.0,157.0392732195782,5.443310539518174,3.0,False
5277,173.0,560.0,819.8373822492686,163.2993161855452,112.0,163.9674764498537,5.443310539518174,9.0,False
5278,174.0,600.0,819.8373822492686,163.2993161855452,120.0,163.9674764498537,5.443310539518174,12.0,False
5279,175.0,640.0,819.8373822492686,163.2993161855452,128.0,163.9674764498537,5.443310539518174,10.0,False
5306,176.0,580.0,854.478398400646,163.2993161855452,116.0,170.8956796801292,5.443310539518174,6.0,False
5307,177.0,620.0,854.478398400646,163.2993161855452,124.0,170.8956796801292,5.443310539518174,5.0,False
5633,178.0,220.0,103.92304845413263,195.95917942265424,44.0,20.784609690826525,6.531972647421808,2.0,False
5714,179.0,80.0,207.84609690826525,195.95917942265424,16.0,41.56921938165305,6.531972647421808,3.0,False
5715,180.0,120.0,207.84609690826525,195.95917942265424,24.0,41.56921938165305,6.531972647421808,9.0,False
5741,181.0,60.0,242.4871130596428,195.95917942265424,12.0,48.49742261192856,6.531972647421808,3.0,False
5742,182.0,100.0,242.4871130596428,195.95917942265424,20.0,48.49742261192856,6.531972647421808,9.0,False
5743,183.0,140.0,242.4871130596428,195.95917942265424,28.0,48.49742261192856,6.531972647421808,3.0,False
5770,184.0,80.0,277.12812921102034,195.95917942265424,16.0,55.42562584220407,6.531972647421808,3.0,False
5773,185.0,200.0,277.12812921102034,195.95917942265424,40.0,55.42562584220407,6.531972647421808,2.0,False
5837,186.0,520.0,346.41016151377545,195.95917942265424,104.0,69.28203230275508,6.531972647421808,3.0,False
5859,187.0,300.0,381.051177665153,195.95917942265424,60.0,76.2102355330306,6.531972647421808,2.0,False
5860,188.0,340.0,381.051177665153,195.95917942265424,68.0,76.2102355330306,6.531972647421808,2.0,False
5861,189.0,380.0,381.051177665153,195.95917942265424,76.0,76.2102355330306,6.531972647421808,2.0,False
5862,190.0,420.0,381.051177665153,195.95917942265424,84.0,76.2102355330306,6.531972647421808,2.0,False
5864,191.0,500.0,381.051177665153,195.95917942265424,100.0,76.2102355330306,6.531972647421808,4.0,False
5865,192.0,540.0,381.051177665153,195.95917942265424,108.0,76.2102355330306,6.531972647421808,9.0,False
5882,193.0,80.0,415.6921938165305,195.95917942265424,16.0,83.1384387633061,6.531972647421808,3.0,False
5887,194.0,280.0,415.6921938165305,195.95917942265424,56.0,83.1384387633061,6.531972647421808,3.0,False
5888,195.0,320.0,415.6921938165305,195.95917942265424,64.0,83.1384387633061,6.531972647421808,4.0,False
5889,196.0,360.0,415.6921938165305,195.95917942265424,72.0,83.1384387633061,6.531972647421808,4.0,False
5890,197.0,400.0,415.6921938165305,195.95917942265424,80.0,83.1384387633061,6.531972647421808,5.0,False
5891,198.0,440.0,415.6921938165305,195.95917942265424,88.0,83.1384387633061,6.531972647421808,4.0,False
5892,199.0,480.0,415.6921938165305,195.95917942265424,96.0,83.1384387633061,6.531972647421808,2.0,False
5893,200.0,520.0,415.6921938165305,195.95917942265424,104.0,83.1384387633061,6.531972647421808,10.0,False
5894,201.0,560.0,415.6921938165305,195.95917942265424,112.0,83.1384387633061,6.531972647421808,2.0,False
5909,202.0,60.0,450.3332099679081,195.95917942265424,12.0,90.06664199358161,6.531972647421808,3.0,False
5916,203.0,340.0,450.3332099679081,195.95917942265424,68.0,90.06664199358161,6.531972647421808,4.0,False
5917,204.0,380.0,450.3332099679081,195.95917942265424,76.0,90.06664199358161,6.531972647421808,6.0,False
5918,205.0,420.0,450.3332099679081,195.95917942265424,84.0,90.06664199358161,6.531972647421808,8.0,False
5919,206.0,460.0,450.3332099679081,195.95917942265424,92.0,90.06664199358161,6.531972647421808,4.0,False
5920,207.0,500.0,450.3332099679081,195.95917942265424,100.0,90.06664199358161,6.531972647421808,5.0,False
5921,208.0,540.0,450.3332099679081,195.95917942265424,108.0,90.06664199358161,6.531972647421808,2.0,False
5924,209.0,660.0,450.3332099679081,195.95917942265424,132.0,90.06664199358161,6.531972647421808,4.0,False
5937,210.0,40.0,484.9742261192856,195.95917942265424,8.0,96.99484522385713,6.531972647421808,3.0,False
5938,211.0,80.0,484.9742261192856,195.95917942265424,16.0,96.99484522385713,6.531972647421808,4.0,False
5944,212.0,320.0,484.9742261192856,195.95917942265424,64.0,96.99484522385713,6.531972647421808,6.0,False
5945,213.0,360.0,484.9742261192856,195.95917942265424,72.0,96.99484522385713,6.531972647421808,2.0,False
5946,214.0,400.0,484.9742261192856,195.95917942265424,80.0,96.99484522385713,6.531972647421808,6.0,False
5947,215.0,440.0,484.9742261192856,195.95917942265424,88.0,96.99484522385713,6.531972647421808,2.0,False
5948,216.0,480.0,484.9742261192856,195.95917942265424,96.0,96.99484522385713,6.531972647421808,3.0,False
5949,217.0,520.0,484.9742261192856,195.95917942265424,104.0,96.99484522385713,6.531972647421808,12.0,False
5950,218.0,560.0,484.9742261192856,195.95917942265424,112.0,96.99484522385713,6.531972647421808,8.0,False
5952,219.0,640.0,484.9742261192856,195.95917942265424,128.0,96.99484522385713,6.531972647421808,7.0,False
5953,220.0,680.0,484.9742261192856,195.95917942265424,136.0,96.99484522385713,6.531972647421808,7.0,False
5965,221.0,60.0,519.6152422706632,195.95917942265424,12.0,103.92304845413264,6.531972647421808,4.0,False
5970,222.0,260.0,519.6152422706632,195.95917942265424,52.0,103.92304845413264,6.531972647421808,3.0,False
5971,223.0,300.0,519.6152422706632,195.95917942265424,60.0,103.92304845413264,6.531972647421808,6.0,False
5972,224.0,340.0,519.6152422706632,195.95917942265424,68.0,103.92304845413264,6.531972647421808,4.0,False
5975,225.0,460.0,519.6152422706632,195.95917942265424,92.0,103.92304845413264,6.531972647421808,3.0,False
5976,226.0,500.0,519.6152422706632,195.95917942265424,100.0,103.92304845413264,6.531972647421808,12.0,False
5977,227.0,540.0,519.6152422706632,195.95917942265424,108.0,103.92304845413264,6.531972647421808,12.0,False
5978,228.0,580.0,519.6152422706632,195.95917942265424,116.0,103.92304845413264,6.531972647421808,2.0,False
5980,229.0,660.0,519.6152422706632,195.95917942265424,132.0,103.92304845413264,6.531972647421808,6.0,False
5999,230.0,280.0,554.2562584220407,195.95917942265424,56.0,110.85125168440814,6.531972647421808,3.0,False
6004,231.0,480.0,554.2562584220407,195.95917942265424,96.0,110.85125168440814,6.531972647421808,10.0,False
6005,232.0,520.0,554.2562584220407,195.95917942265424,104.0,110.85125168440814,6.531972647421808,11.0,False
6006,233.0,560.0,554.2562584220407,195.95917942265424,112.0,110.85125168440814,6.531972647421808,2.0,False
6024,234.0,180.0,588.8972745734183,195.95917942265424,36.0,117.77945491468365,6.531972647421808,4.0,False
